Evaluacion;Año;FP;Eva_;Eva_E;Fecha;Time_E;Time_;Parcela;Surco_1;Surco;Arbol_1;Arbol;Rep;Nudos;Htotal;Htotal_t;Hroya;Inc_promedio;Def_calculada;Sev_total;Severidad;Sev_condicional
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;8;74;1;18;1;36;1;100;97,22;0,2;0,2;0,2
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;8;74;2;16;2;32;2;100;93,75;2;1;1
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;8;74;3;6;;12;;;100;;;
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;7;75;1;5;;10;;;100;;;
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;7;75;2;32;20;64;5;25;68,75;2,9;0,15;0,58
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;7;75;3;28;14;56;7;50;75;2,4;0,17;0,34
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;6;76;1;6;;12;;;100;;;
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;6;76;2;18;3;36;0;0;91,67;0;0;0
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;6;76;3;16;3;32;0;0;90,63;0;0;0
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;4;77;1;6;;12;;;100;;;
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;4;77;2;10;;20;;;100;;;
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;4;77;3;17;2;34;2;100;94,12;1,4;0,7;0,7
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;3;78;1;14;2;28;1;50;92,86;1;0,5;1
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;3;78;2;6;;12;;;100;;;
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;3;78;3;7;;14;;;100;;;
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;2;79;1;15;2;30;0;0;93,33;0;0;0
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;2;79;2;18;4;36;1;25;88,89;0,1;0,03;0,1
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;2;79;3;7;;14;;;100;;;
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;1;80;1;6;;12;;;100;;;
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;1;80;2;4;;8;;;100;;;
2_Principal;2022;19/02/22;13;6;18/11/22;272;425;Tto Testigo SA;10;J;1;80;3;7;;14;;;100;;;
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;1;1;1;11;21;22;9;42,85714286;4,545454545;8,4;0,4;0,933333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;1;1;2;9;15;18;10;66,66666667;16,66666667;11,4;0,76;1,14
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;1;1;3;11;16;22;11;68,75;27,27272727;20,1;1,25625;1,827272727
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;2;2;1;9;17;18;5;29,41176471;5,555555556;3,1;0,182352941;0,62
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;2;2;2;11;21;22;6;28,57142857;4,545454545;4,9;0,233333333;0,816666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;2;2;3;10;20;20;8;40;0;7;0,35;0,875
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;3;3;1;11;22;22;9;40,90909091;0;58,6;2,663636364;6,511111111
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;3;3;2;10;16;20;4;25;20;2,6;0,1625;0,65
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;3;3;3;15;25;30;9;36;16,66666667;8,5;0,34;0,944444444
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;4;4;1;12;13;24;9;69,23076923;45,83333333;10,8;0,830769231;1,2
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;4;4;2;11;15;22;9;60;31,81818182;16,9;1,126666667;1,877777778
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;4;4;3;13;21;26;8;38,0952381;19,23076923;23,4;1,114285714;2,925
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;5;5;1;12;22;24;8;36,36363636;8,333333333;7,9;0,359090909;0,9875
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;5;5;2;12;23;24;5;21,73913043;4,166666667;2,7;0,117391304;0,54
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;5;5;3;13;25;26;9;36;3,846153846;5,7;0,228;0,633333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;6;6;1;10;17;20;7;41,17647059;15;7,7;0,452941176;1,1
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;6;6;2;11;17;22;7;41,17647059;22,72727273;15,8;0,929411765;2,257142857
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;6;6;3;13;17;26;6;35,29411765;34,61538462;4,6;0,270588235;0,766666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;7;7;1;11;18;22;8;44,44444444;18,18181818;10;0,555555556;1,25
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;7;7;2;12;18;24;9;50;25;7,3;0,405555556;0,811111111
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;7;7;3;11;19;22;11;57,89473684;13,63636364;28,1;1,478947368;2,554545455
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;8;8;1;13;22;26;8;36,36363636;15,38461538;4,2;0,190909091;0,525
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;8;8;2;12;17;24;8;47,05882353;29,16666667;8,7;0,511764706;1,0875
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;8;8;3;12;22;24;7;31,81818182;8,333333333;14,9;0,677272727;2,128571429
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;9;9;1;9;18;18;3;16,66666667;0;2;0,111111111;0,666666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;9;9;2;12;21;24;4;19,04761905;12,5;3,3;0,157142857;0,825
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;9;9;3;12;18;24;5;27,77777778;25;2,6;0,144444444;0,52
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;10;10;1;13;21;26;4;19,04761905;19,23076923;3,2;0,152380952;0,8
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;10;10;2;12;20;24;2;10;16,66666667;1,8;0,09;0,9
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;1;A;10;10;3;9;17;18;4;23,52941176;5,555555556;7,5;0,441176471;1,875
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;10;11;1;11;18;22;4;22,22222222;18,18181818;3,3;0,183333333;0,825
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;10;11;2;13;19;26;9;47,36842105;26,92307692;5,3;0,278947368;0,588888889
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;10;11;3;11;22;22;2;9,090909091;0;1,3;0,059090909;0,65
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;9;12;1;12;21;24;6;28,57142857;12,5;4,6;0,219047619;0,766666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;9;12;2;10;17;20;6;35,29411765;15;6,6;0,388235294;1,1
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;9;12;3;16;27;32;5;18,51851852;15,625;7,3;0,27037037;1,46
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;7;13;1;10;17;20;6;35,29411765;15;8;0,470588235;1,333333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;7;13;2;12;18;24;8;44,44444444;25;6,3;0,35;0,7875
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;7;13;3;9;17;18;4;23,52941176;5,555555556;2,5;0,147058824;0,625
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;5;14;1;10;19;20;8;42,10526316;5;13,1;0,689473684;1,6375
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;5;14;2;17;24;34;8;33,33333333;29,41176471;9,5;0,395833333;1,1875
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;5;14;3;12;22;24;7;31,81818182;8,333333333;18,7;0,85;2,671428571
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;4;15;1;11;20;22;7;35;9,090909091;5,6;0,28;0,8
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;4;15;2;13;22;26;6;27,27272727;15,38461538;6,3;0,286363636;1,05
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;4;15;3;12;20;24;4;20;16,66666667;9,5;0,475;2,375
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;3;16;1;11;19;22;12;63,15789474;13,63636364;13,6;0,715789474;1,133333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;3;16;2;11;18;22;13;72,22222222;18,18181818;8,7;0,483333333;0,669230769
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;3;16;3;10;16;20;9;56,25;20;10,3;0,64375;1,144444444
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;2;17;1;11;17;22;6;35,29411765;22,72727273;4,4;0,258823529;0,733333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;2;17;2;11;21;22;8;38,0952381;4,545454545;18,5;0,880952381;2,3125
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;2;17;3;11;20;22;9;45;9,090909091;18,6;0,93;2,066666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;1;18;1;11;22;22;5;22,72727273;0;6,7;0,304545455;1,34
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;1;18;2;12;20;24;5;25;16,66666667;4,7;0,235;0,94
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;2;B;1;18;3;9;18;18;4;22,22222222;0;3,5;0,194444444;0,875
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;1;19;1;16;31;32;14;45,16129032;3,125;51,5;1,661290323;3,678571429
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;1;19;2;13;23;26;9;39,13043478;11,53846154;8,2;0,356521739;0,911111111
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;1;19;3;9;17;18;7;41,17647059;5,555555556;17,4;1,023529412;2,485714286
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;2;20;1;9;16;18;7;43,75;11,11111111;6;0,375;0,857142857
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;2;20;2;6;12;12;9;75;0;13,2;1,1;1,466666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;2;20;3;14;22;28;11;50;21,42857143;19,7;0,895454545;1,790909091
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;3;21;1;11;22;22;6;27,27272727;0;4,5;0,204545455;0,75
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;3;21;2;12;23;24;5;21,73913043;4,166666667;15,7;0,682608696;3,14
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;3;21;3;13;19;26;3;15,78947368;26,92307692;5,3;0,278947368;1,766666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;4;22;1;11;20;22;7;35;9,090909091;7;0,35;1
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;4;22;2;12;19;24;5;26,31578947;20,83333333;2,1;0,110526316;0,42
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;4;22;3;8;15;16;4;26,66666667;6,25;2,1;0,14;0,525
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;5;23;1;12;19;24;5;26,31578947;20,83333333;2,1;0,110526316;0,42
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;5;23;2;13;22;26;11;50;15,38461538;23,2;1,054545455;2,109090909
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;5;23;3;12;22;24;7;31,81818182;8,333333333;7,3;0,331818182;1,042857143
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;6;24;1;7;12;14;1;8,333333333;14,28571429;0,8;0,066666667;0,8
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;6;24;2;7;11;14;3;27,27272727;21,42857143;1,4;0,127272727;0,466666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;6;24;3;10;15;20;2;13,33333333;25;1,3;0,086666667;0,65
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;7;25;1;11;14;22;3;21,42857143;36,36363636;2;0,142857143;0,666666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;7;25;2;9;16;18;2;12,5;11,11111111;1,5;0,09375;0,75
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;7;25;3;9;15;18;3;20;16,66666667;1,9;0,126666667;0,633333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;8;26;1;10;17;20;4;23,52941176;15;3,9;0,229411765;0,975
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;8;26;2;11;18;22;4;22,22222222;18,18181818;2,6;0,144444444;0,65
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;8;26;3;10;18;20;3;16,66666667;10;1,7;0,094444444;0,566666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;9;27;1;7;14;14;1;7,142857143;0;1;0,071428571;1
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;9;27;2;12;17;24;3;17,64705882;29,16666667;2,5;0,147058824;0,833333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;9;27;3;12;17;24;4;23,52941176;29,16666667;1,9;0,111764706;0,475
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;10;28;1;8;16;16;4;25;0;2,6;0,1625;0,65
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;10;28;2;10;19;20;3;15,78947368;5;2,4;0,126315789;0,8
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;3;C;10;28;3;12;20;24;5;25;16,66666667;3,1;0,155;0,62
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;10;29;1;11;17;22;5;29,41176471;22,72727273;2,4;0,141176471;0,48
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;10;29;2;10;18;20;6;33,33333333;10;4,5;0,25;0,75
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;10;29;3;13;22;26;6;27,27272727;15,38461538;9,1;0,413636364;1,516666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;9;30;1;11;16;22;4;25;27,27272727;10,5;0,65625;2,625
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;9;30;2;10;15;20;3;20;25;1,2;0,08;0,4
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;9;30;3;11;16;22;7;43,75;27,27272727;7,9;0,49375;1,128571429
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;7;31;1;8;12;16;1;8,333333333;25;0,4;0,033333333;0,4
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;7;31;2;9;18;18;3;16,66666667;0;0,9;0,05;0,3
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;7;31;3;11;21;22;6;28,57142857;4,545454545;4,2;0,2;0,7
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;6;32;1;11;20;22;12;60;9,090909091;26,4;1,32;2,2
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;6;32;2;10;17;20;8;47,05882353;15;13;0,764705882;1,625
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;6;32;3;11;17;22;10;58,82352941;22,72727273;8,8;0,517647059;0,88
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;5;33;1;11;22;22;6;27,27272727;0;16,5;0,75;2,75
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;5;33;2;7;13;14;5;38,46153846;7,142857143;6;0,461538462;1,2
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;5;33;3;9;15;18;6;40;16,66666667;8,5;0,566666667;1,416666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;3;34;1;9;15;18;5;33,33333333;16,66666667;2,8;0,186666667;0,56
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;3;34;2;9;11;18;3;27,27272727;38,88888889;2,3;0,209090909;0,766666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;3;34;3;10;18;20;5;27,77777778;10;9,5;0,527777778;1,9
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;2;35;1;9;15;18;7;46,66666667;16,66666667;7,5;0,5;1,071428571
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;2;35;2;10;13;20;5;38,46153846;35;3,2;0,246153846;0,64
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;2;35;3;11;17;22;5;29,41176471;22,72727273;19,9;1,170588235;3,98
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;1;36;1;7;13;14;8;61,53846154;7,142857143;33,5;2,576923077;4,1875
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;1;36;2;7;14;14;9;64,28571429;0;12,9;0,921428571;1,433333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;4;D;1;36;3;10;14;20;7;50;30;23,2;1,657142857;3,314285714
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;1;37;1;8;15;16;7;46,66666667;6,25;23;1,533333333;3,285714286
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;1;37;2;10;15;20;6;40;25;3,2;0,213333333;0,533333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;1;37;3;8;15;16;6;40;6,25;6,4;0,426666667;1,066666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;4;38;1;11;15;22;10;66,66666667;31,81818182;8,4;0,56;0,84
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;4;38;2;8;12;16;4;33,33333333;25;7,2;0,6;1,8
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;4;38;3;11;18;22;3;16,66666667;18,18181818;3;0,166666667;1
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;5;39;1;10;19;20;5;26,31578947;5;4,6;0,242105263;0,92
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;5;39;2;10;16;20;4;25;20;2,1;0,13125;0,525
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;5;39;3;10;19;20;4;21,05263158;5;3,3;0,173684211;0,825
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;6;40;1;11;20;22;6;30;9,090909091;4,1;0,205;0,683333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;6;40;2;10;18;20;5;27,77777778;10;2,5;0,138888889;0,5
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;6;40;3;11;21;22;4;19,04761905;4,545454545;4,5;0,214285714;1,125
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;7;41;1;11;18;22;5;27,77777778;18,18181818;5,9;0,327777778;1,18
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;7;41;2;12;23;24;8;34,7826087;4,166666667;6,8;0,295652174;0,85
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;7;41;3;12;23;24;2;8,695652174;4,166666667;0,6;0,026086957;0,3
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;8;42;1;13;23;26;7;30,43478261;11,53846154;8,8;0,382608696;1,257142857
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;8;42;2;11;20;22;8;40;9,090909091;4,9;0,245;0,6125
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;8;42;3;8;16;16;4;25;0;4,5;0,28125;1,125
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;9;43;1;7;14;14;4;28,57142857;0;4;0,285714286;1
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;9;43;2;9;17;18;4;23,52941176;5,555555556;1,3;0,076470588;0,325
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;9;43;3;7;14;14;2;14,28571429;0;2;0,142857143;1
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;10;44;1;10;16;20;7;43,75;20;5,2;0,325;0,742857143
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;10;44;2;9;15;18;3;20;16,66666667;1,8;0,12;0,6
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;5;E;10;44;3;11;22;22;8;36,36363636;0;7;0,318181818;0,875
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;10;45;1;9;15;18;4;26,66666667;16,66666667;1,8;0,12;0,45
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;10;45;2;9;15;18;5;33,33333333;16,66666667;3,9;0,26;0,78
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;10;45;3;9;14;18;4;28,57142857;22,22222222;1,9;0,135714286;0,475
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;9;46;1;7;13;14;2;15,38461538;7,142857143;4,4;0,338461538;2,2
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;9;46;2;6;12;12;6;50;0;3;0,25;0,5
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;9;46;3;8;16;16;6;37,5;0;3;0,1875;0,5
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;6;47;1;11;20;22;6;30;9,090909091;11,81;0,5905;1,968333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;6;47;2;9;12;18;5;41,66666667;33,33333333;4,9;0,408333333;0,98
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;6;47;3;9;15;18;6;40;16,66666667;9,4;0,626666667;1,566666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;5;48;1;9;16;18;10;62,5;11,11111111;27,8;1,7375;2,78
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;5;48;2;10;17;20;6;35,29411765;15;4;0,235294118;0,666666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;5;48;3;9;17;18;8;47,05882353;5,555555556;6,2;0,364705882;0,775
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;4;49;1;9;14;18;1;7,142857143;22,22222222;0,2;0,014285714;0,2
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;4;49;2;9;14;18;1;7,142857143;22,22222222;0,4;0,028571429;0,4
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;4;49;3;10;18;20;2;11,11111111;10;1,5;0,083333333;0,75
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;3;50;1;9;16;18;3;18,75;11,11111111;2;0,125;0,666666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;3;50;2;16;29;32;8;27,5862069;9,375;7,2;0,248275862;0,9
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;3;50;3;13;16;26;4;25;38,46153846;4,3;0,26875;1,075
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;2;51;1;11;21;22;3;14,28571429;4,545454545;5,5;0,261904762;1,833333333
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;2;51;2;9;18;18;3;16,66666667;0;1,7;0,094444444;0,566666667
3_Mitaca;2022;19/09/22;14;1;18/10/22;29;394;Tto Fungicida;6;F;2;51;3;11;20;22;3;15;9,090909091;3;0,15;1
